Deal ID,Spatial accuracy level,Location,Point,Facility name,Location description,Comment on location
5623,Administrative region,"Manica Province, Mozambique","-19.50598,33.43835",,,
5623,Administrative region,"Chimoio, Mozambique","-19.10549,33.46077",,,
5624,Administrative region,"Nampula, Mozambique","-15.12663,39.26872",,,
5626,Administrative region,"Rapale, Mozambique","-15.06267,39.19337",,,
5628,Administrative region,"Ngauma, Mozambique","-13.79884,35.65328",,,"Ngauma district, Niassa Province"
5631,Administrative region,"Monapo, Mozambique","-14.91501,40.32928",,,
5632,Administrative region,"Monapo, Mozambique","-14.91501,40.32928",,,
5635,Administrative region,"Kasese, Uganda","0.1699,30.07808",,,
5636,Administrative region,"Ziway, Ethiopia","7.92772,38.72111",,,"East Shoa, Liben, Chukana Wereda, near Ziway."
5637,Administrative region,Ethiopia,"9.145,40.48967",,,Alage Agricultural TVET College
5639,Administrative region,"Chokwe, Mozambique","-24.53232,32.9832",,,"Ghaza province, Chokwe, Macarretane"
5640,Administrative region,"Kilifi, Kenya","-3.51065,39.90933",,,Ganze district
5644,Administrative region,"Akou, Republic of the Congo","-2.002,15.13467",,,
5646,Administrative region,"Dande, Angola","-8.41623,13.72892",,,"Barra do Dande commune, north-western Bengo Province"
5659,Administrative region,"Salima, Malawi","-13.77955,34.45864",,,
5661,Administrative region,"Cuando Cubango Province, Angola","-14.65957,17.69848",,,"
"
5661,Administrative region,"Negage, Angola","-7.76062,15.27215",,,
5661,Administrative region,"Uige, Angola","-7.61021,15.06159",,,
5661,Administrative region,"Cacuso, Angola","-9.42181,15.73805",,,
5661,Administrative region,"Malanje, Angola","-9.54182,16.33461",,,
5661,Administrative region,"Waku Kungo, Angola","-11.3618,15.12005",,,
5662,Administrative region,"Cuchi, Angola","-14.6532,16.89455",,,Cuchi (Kuando-Kubango)
5663,Exact location,"Boane, Mozambique","-26.04588,32.2736",,,Location is not clear. Boane district of the coastal Mozambican province of Maputo. eight sites totaling 1600 ha.
5664,Country,Mozambique,"-18.66569,35.52956",,,factory located in Maputo. 
5665,Administrative region,"Zambezia Province, Mozambique","-16.5639,36.60939",,,
5666,Administrative region,"Shiselweni, Eswatini","-26.98276,31.35416",,,"Shiselweni, Southern Swaziland"
5667,Exact location,"Viphya, Mzuzu, Malawi","-11.87,33.8006",Kawandama Hills Plantation,"This location is for the Kawandama Hills Cottage, which is located within the Kawandama hills plantation",Viphya plateau
5668,Country,Uganda,"1.37333,32.29028",,,South Busoga
5672,Exact location,"Youga, Burkina Faso","11.10355,-0.4694",,,180 km southeast of Ouagadougou
5689,Coordinates,"Segela, Mali","12.94377,-11.20234",,,"360 km west of Bamako in southwestern Mali, near Senegal border

Spatial data derived from the Mapathon 2020."
5689,Coordinates,"Kofi Nord, Mali","13.07876,-11.40868",,,Area in operation Shapefile derived from satellite imagery
5698,Exact location,"Ouahigouya, Burkina Faso","13.62835,-2.31996",Karma mine,,"North-central Burkina Faso, near the city of Ouahigouya. 20km east of Ouahigouy. Four mining sites within the exploitation boundary.
Boundary details from Technical Report on investor website."
5699,Exact location,"Hire-Ouatta, Côte d'Ivoire","6.09805,-5.2259",Agbaou mine,,"Approximately 200 km north of the port city of Abidjan, Côte d'Ivoire. Latitude 06°08’N, Longitude 05°11’W. The contract area is taken from the Technical Report (see data sources tab)"
5700,Exact location,"Hounde, Burkina Faso","11.42063,-3.53159",Houndé Gold Mine,,"250 km southwest of Ouagadougou, the capital city of Burkina Faso. Centred on Latitude 11°24’57.6’’N and Longitude 3°31’51.6”W. The Houndé Gold Mine (Figure 20-1) is located almost adjacent to the town of Houndé."
5701,Exact location,"Ouona, Burkina Faso","11.9974,-3.41479",Mana Mine,,"200 kilometers west of Ouagadougou. It is centred on UTM coordinates 465,000 mE and 1,326,000 mN (WGS84z31). The Siou mining operation is located approximately 16 km east of the processing plant.

Derived contract area from company technical report map.

Spatial data derived from the Mapathon 2020."
5702,Exact location,"Dassa, Burkina Faso","12.37704,-2.59752",,,"located in the Sanguie Province at 120km to the west of the capital city of Burkina Faso, Ouagadougou
Spatial data derived from the Mapathon 2020."
5703,Administrative region,"Djibo, Burkina Faso","14.10051,-1.62265",,,located about 220km to the north-northeast of Ouagadougou. The nearest town is Djibo and it is situated approximately 60km to the southeast of the Inata area
5704,Exact location,"Kalsaka, Burkina Faso","13.19137,-1.98311",,,"located in the Yatenga Province

Spatial data derived from the Mapathon 2020."
5704,Coordinates,"Seguenega, Burkina Faso","13.41213,-1.94914",Sega mine,,
5705,Administrative region,"Hounde, Burkina Faso","11.48942,-3.52309",,,
5706,Administrative region,"Southern Province, Zambia","-16.96206,26.41939",,,Southern Province (Kalomo and Choma Districts)
5707,Administrative region,"Southern Province, Zambia","-16.96206,26.41939",,,
5708,Administrative region,"Kafue National Park, D769, Zambia","-14.5,26.16667",,,Located alongside Kafue National Park
5709,Exact location,"Yokadouma, Cameroon","3.53213,15.0499",C & K mining,The extraction is done specifically in the  Mobilong village,
5710,Administrative region,"Ngoila, Cameroon","2.62894,14.0232",,,
5711,Administrative region,"Mbalam, Cameroon","2.22276,13.81438",,,
5716,Exact location,"Hounde, Burkina Faso","11.75694,-3.28278",,,"Province of Balé in southwestern Burkina Faso. Latitude: 11° 45’ 25” N, Longitude: 3° 16’ 58” W"
5861,Administrative region,"Missaka, Cameroon","4.20493,9.52256",,,
5861,Administrative region,"Mouanda, Cameroon",,,,
5861,Administrative region,"Moko, Cameroon",,,,
5861,Administrative region," Njock, Cameroon",,,,
5876,Exact location,"Bui Dam, Ghana","8.27833,-2.23583",,,Black Volta River at the Bui Gorge
5878,Administrative region,"Mushumbi Pools, Zimbabwe","-16.16369,30.57767",,,"Mbiri Council, near Mushumbi Pools, Mashonaland Central province"
5889,Exact location,"Lake Naivasha, Kenya","-0.84387,36.23878",,,
5890,Exact location,"Rwamagana, Rwanda","-1.86699,30.40772",,,Spatial data derived from the Mapathon 2020.
5892,Administrative region,"Serenje, Zambia","-13.23256,30.23396",,,"Luombwa farm block. Luombwa Farm Block is about 70 kilometers west of Serenje, bordered by the Nansanga Farm Block and Musangashi Forest Reserve"
5893,Administrative region,"Serenje, Zambia","-13.23256,30.23396",,,Chishitu section of Luombwa Farm Block
5894,Administrative region,"Serenje, Zambia","-13.23256,30.23396",,,Kalengo and Chishitu sections of Luombwa Farm Block
5895,Administrative region,"Serenje, Zambia","-13.23256,30.23396",,,Milumbe area of Luombwa Farm Block
5896,Administrative region,"Serenje, Zambia","-13.23256,30.23396",,,Ntenge section of Luombwa farm block
5897,Administrative region,"Serenje, Zambia","-13.23256,30.23396",,,"Bwande section of Serenje district, in the eastern part of the Nansanga farm block"
5899,Exact location,"Ndolela, Tanzania","-9.92496,35.20014",,,"Iringa district, Ifunda ward"
5900,Coordinates,"Mkushi, Zambia","-13.74324,29.33691",Kakushi Farms,,"Kakushi Farms is located in the Mkushi District in Zambia’s Central Province and comprises two grains farms (Kakushi North and Kakushi South). On the eastern side of the Mkushi Farming Block, on the Kakushi River. Coordinates taken from photo in ProAgri article."
5901,Administrative region,"Boane District, Mozambique","-26.11289,32.31075",,,"The project is  located 70 km from the Komatipoort ,south west of Maputo in Mozambique."
5902,Exact location,"Aussenkehr, Namibia","-28.38239,17.41912",,,"The SVL Project is located in Aussenkehr, Namibia, on the Orange River along the Namibian-South African border, approximately 645 km to the South East of Windhoek."
5903,Administrative region,"Dimako, Cameroon","4.3804,13.57262",,,
5903,Administrative region,"Kadei, Cameroon","4.09947,14.47233",,,Nguélébok commune in Kadéy
5905,Administrative region,"Amboseli National Park, Loitoktok District, Rift Valley, Kenya","-2.65202,37.26077",,,16 kms north of the northern boundary of Amboseli Park
5906,Administrative region,"Mara Triangle - Maasai Mara National Reserve, Kenya","-1.40655,34.90655",,,Koyaki Lemek area of the greater Mara ecosystem
5907,Administrative region,"Leopard Gorge, Mara North Conservancy, Kenya","-1.22893,35.10327",,,
5908,Administrative region,"Masai Mara National Reserve, Kenya","-1.32679,34.96462",,,
5909,Exact location,"Lolgorien, Kenya","-1.24171,34.81045",,,South Western Kenya Kilimapesa Hill. located at Lolgorian area in Transmara
5915,Administrative region,"Migori County, Kenya","-1.06888,34.47061",,,
5915,Administrative region,"Bungoma, Kenya","0.56953,34.55838",,,
5915,Administrative region,"Meru County, Kenya","0.05317,37.63886",,,
5916,Administrative region,"Nakuru, Kenya","-0.3031,36.08003",,,Location of processing plant
5917,Administrative region,"Nandi Hills, Kenya","0.10307,35.17637",,,"Nandi Hills, located 330 Km north west of Nairobi, Kenya"
5919,Administrative region,"Muranga County, Kenya","-0.7957,37.1322",,,
5920,Coordinates,"Thika Sagana Road, Makuyu, Kenya","-0.91232,37.17995",Kakuzi Plc,"Makuyu a settlement in Kenya's Muranga County And is a City with a metropolitan. It is Just at the border of Machakos County at the east, And fairly close to Kiambu County at the south.","based at Makuyu about 65 Km North East of Nairobi
Data is derived from the Mapathon 2020."
5922,Administrative region,"Muranga County, Kenya","-0.7957,37.1322",,,
5924,Exact location,"Makuyu, Kenya","-0.91263,37.17624",,,
5925,Administrative region,"Kericho, Kenya","-0.3689,35.28629",,,
5926,Coordinates,"Thika, Kenya","-1.00019,37.09917",,,"Kiambu and Murang’a counties
Spatial data derived from the Mapathon 2020."
5927,Administrative region,"Thika, Kenya","-1.03876,37.08338",,,Kiambu County
5928,Exact location,"Olkaria Route, Nakuru, Kenya","-0.86431,36.29901",,,"Olkaria, Nakuru County, Kenya"
5946,Administrative region,"Voinjama, Liberia","8.4202,-9.75393",,,
5947,Administrative region,"Maryland, Liberia","4.72589,-7.74167",,,
5948,Administrative region,"Maryland, Liberia","4.72589,-7.74167",,,
5949,Administrative region,"River Cess, Liberia","5.90253,-9.45615",,,
5950,Administrative region,"River Cess, Liberia","5.90253,-9.45615",,,
5951,Administrative region,"Ziah Town, Liberia","5.74771,-7.8538",,,
5952,Administrative region,"Buchanan, Liberia","5.88725,-10.03037",,,
5953,Administrative region,"Harbel, Liberia","6.2466,-10.3554",,,
5954,Administrative region,"Voinjama, Liberia","8.4202,-9.75393",,,
5960,Administrative region,"Karonga, Malawi","-9.95254,33.92482",,,Mwaulambo malawi
5982,Administrative region,"Volta Region, Ghana","6.57814,0.45024",,,
5991,Administrative region,"Al Dabbah, Sudan","18.05247,30.94981",,,6000ha in Al Dabbah
5993,Coordinates,"Marondera, Zimbabwe","-18.17417,31.46694",,,"Marondera, Mashonaland East."
6000,Country,Cameroon,"7.36972,12.35472",,,
6001,Administrative region,"Lunsar, Sierra Leone","8.68813,-12.53554",,,Company plantations and outgrowers
6001,Administrative region,"Masiaka, Sierra Leone","8.48972,-12.75661",,,Outgrowers
6008,Country,Nigeria,"9.082,8.67528",,,North Central and Southwest Regions of Nigeria. Gins located in Wawa in Niger State and Guyuk in Adamawa State.
6021,Administrative region,"Kisumu, Kenya","-0.0917,34.76796",,,Siany Okana Farm in Kisumu County  Kenya
6044,Administrative region,"Oyo, Nigeria","8.11957,3.41955",,,
6047,Administrative region,"Tourou, Benin","9.34436,2.54703",,,
6048,Administrative region,"Kwale, Kenya","-4.18161,39.46056",,,South coast of Kenya
6050,Approximate location,"Buipe, Ghana","8.7866,-1.46522",,,
6051,Country,Côte d'Ivoire,"7.53999,-5.54708",,,3 plantations
6052,Country,Côte d'Ivoire,"7.53999,-5.54708",,,
6055,Administrative region,"Tema, Ghana","5.73481,0.03024",,,Tema Free Zone Enclave. Contract farmers in Bia West and Juaboso district.
6057,Coordinates,"Atebubu, Ghana","7.62824,-0.81078",,,"Atebubu and Sene Districts of the Brong Ahafo Region.

Spatial data derived from the Mapathon 2020."
6058,Administrative region,"Bié Province, Angola","-12.40129,16.93294",,,commune of Ringoma
6066,Administrative region,"Katanga, Democratic Republic of the Congo","-8.88511,26.41939",,,
6074,Exact location,"Athi River, Kenya","-1.47986,37.03459",,,
6075,Administrative region,"Nyahururu, Kenya","0.03516,36.36429",,,
6095,Country,Egypt,"26.82055,30.8025",,,Ramadan City
6103,Administrative region,"Kedougou, Senegal","12.56046,-12.17471",,,Petowal gold deposit
6106,Approximate location,"Camanongue, Angola","-11.44052,20.16706",,,located 20 kilometers from the municipal headquarters of Camanongue (Moxico). at the confluence of the Cassai and Luxia rivers
6107,Administrative region,"Zaire Province, Angola","-6.26493,14.23433",,,530 km from Luanda in the province of Zaire
6108,Administrative region,"Cunene Province, Angola","-16.75181,14.97027",,,
6109,Administrative region,"Malanje, Angola","-9.54182,16.33461",,,
6110,Administrative region,"Zaire Province, Angola","-6.26493,14.23433",,,
6111,Administrative region,"Cunene Province, Angola","-16.75181,14.97027",,,
6126,Administrative region,"Caxito, Angola","-8.58219,13.65653",,,"The company also has farms in other provinces- provinces of Kwanza Sul, Bengo and Luanda"
6127,Administrative region,"Segou, Mali","13.43166,-6.24821",,,
6128,Administrative region,"Segou, Mali","13.43166,-6.24821",,,
6129,Administrative region,"Segou, Mali","13.43166,-6.24821",,,
6130,Administrative region,"Segou, Mali","13.43166,-6.24821",,,
6276,Approximate location,"Benenitra, Madagascar","-23.48538,45.07466",,The Imaloto project is located in an area of Madagascar that is far from the country’s hydro power stations (located in the north),"Located in  Benenitra, Atsimo-Andrefana, Madagascar."
6620,Exact location,"Komenda, Ghana","5.06673,-1.5011",,,"
"
6621,Administrative region,"Malindi, Kenya","-3.21919,40.11689",,,"Galana, Kilifi County"
6622,Approximate location,Mtwara Tanzania,"-10.31122,40.17598",,,
6623,Exact location,"KK 530 St, Kigali, Rwanda","-1.97058,30.08429",,,roasting plant located at National Agricultural Export Development Board (NAEB) headquarters in Kigali.
6633,Exact location,"Lutzville, 8165, South Africa","-31.5509,18.09223",,,
6652,Exact location,"Nsoko, Swaziland","-27.00294,31.95363",,,"NISELA SAFARIS is located in NSOKO, Lubombo, Swaziland."
6654,Approximate location,"Akamkpa, Nigeria","5.34711,8.29288",CREL,Akampka District,Location provided on map in Schoeneveld 2014 (P.153)
6654,Coordinates,,"5.53,8.2207",CREL,,
6678,Approximate location,"Chokwe, Mozambique","-24.53996,33.02344",,Chókwè,
6684,Approximate location,"Ufafa, Eswatini","-25.81667,31.26667",,,"The Lomati Gold Project is located at the foot of Lufafa Mountain, along the Mlumati River."
6685,Approximate location,"Ngwenya, Swaziland","-26.22798,31.03924",,,"Ngwenya, in the Hhohho district of Swaziland"
6686,Exact location,"Mambere-Kadei, Central African Republic","4.36331,15.92318",,,"Basse-Batouri, Basse-Mambèrè, Haute-Batouri, Ouakanga"
